"VerseID","BookName","BookNumber",Chapter,Verse,Text
29689,帖撒羅尼迦後書,53,3,10,我們在你們那裏的時候，曾吩咐你們說，若有人不肯作工，就不可吃飯。
29690,帖撒羅尼迦後書,53,3,11,因我們聽說，在你們中間有人不按規矩而行，甚麼工都不作，反倒專管閒事。
29691,帖撒羅尼迦後書,53,3,12,我們靠我們的主耶穌基督吩咐、勸戒這樣的人，要安靜作工，吃自己的飯。
29692,帖撒羅尼迦後書,53,3,13,弟兄們，你們行善不可困倦。
29693,帖撒羅尼迦後書,53,3,14,若有人不聽從我們這信上的話，要記下他，不和他交往，叫他自覺羞愧。
29694,帖撒羅尼迦後書,53,3,15,但不要以他為仇人，要勸他如兄弟。
29695,帖撒羅尼迦後書,53,3,16,願賜平安的主隨時隨事親自給你們平安！願主常與你們眾人同在！
29696,帖撒羅尼迦後書,53,3,17,我保羅親筆問你們安。凡我的信都以此為記，我的筆跡就是這樣。
29697,帖撒羅尼迦後書,53,3,18,願我們主耶穌基督的恩，常與你們眾人同在。阿們。
29698,提摩太前書,54,1,1,"奉我們救主上帝，和我們的盼望主耶穌基督之命，作耶穌基督使徒的保羅。"
29699,提摩太前書,54,1,2,寫信給那因信主作我真兒子的提摩太。願恩典、憐憫、平安從父上帝和我們主耶穌基督歸與你！
29700,提摩太前書,54,1,3,我往馬其頓去的時候，曾勸你仍住在以弗所，好囑咐那幾個人不可傳異道，
29701,提摩太前書,54,1,4,也不可聽從荒渺無憑的話語，和無窮的家譜。這等事只生辯論，並不使人在敬虔的真道上得到造就，如今我還願你這樣行。
29702,提摩太前書,54,1,5,但命令的總歸就是愛；這愛是從純潔的心和無虧的良心，無偽的信心生出來的。
29703,提摩太前書,54,1,6,有人偏離這些，反求虛妄的議論，
29704,提摩太前書,54,1,7,想要作教法師，卻不明白自己所講說的所論定的。
29705,提摩太前書,54,1,8,我們知道律法原是好的，只要人用得合宜；
29706,提摩太前書,54,1,9,因為律法不是為義人設立的，乃是為不法和不服的，不虔誠和犯罪的，不聖潔和戀世俗的，弒父母和殺人的，
29707,提摩太前書,54,1,10,行淫和親男色的，搶人口和說謊話的，並起假誓的，或是為別樣敵正道的事設立的。
29708,提摩太前書,54,1,11,這是照著可稱頌之上帝交託我榮耀福音說的。
29709,提摩太前書,54,1,12,我感謝那給我力量的我們主基督耶穌，因他以我有忠心，派我服事他。
29710,提摩太前書,54,1,13,我從前是褻瀆上帝的，逼迫人的，傷害人的；然而我還蒙了憐憫，因我是不信不明白的時候而作的。
29711,提摩太前書,54,1,14,並且我們主的恩是格外豐盛，使我在基督耶穌裏有信心和愛心。
29712,提摩太前書,54,1,15,「基督耶穌降世，為要拯救罪人。」這話是可信的，是十分可佩服的。在罪人中我是個罪魁。
29713,提摩太前書,54,1,16,然而，我蒙了憐憫，是因耶穌基督要先在我這罪魁身上顯明他一切的忍耐，給後來信他得永生的人作榜樣。
29714,提摩太前書,54,1,17,但願尊貴，榮耀歸與那不能朽壞不能看見永世的君王，獨一全智的上帝，直到永永遠遠。阿們。
29715,提摩太前書,54,1,18,我兒提摩太啊，我照從前指著你的預言，將這命令交託你，叫你因此可以打那美好的仗。
29716,提摩太前書,54,1,19,常存信心和無虧的良心。有人丟棄良心，就在真道上如同船破壞了一般。
29717,提摩太前書,54,1,20,其中有許米乃和亞歷山大；我已經把他們交給撒但，使他們受責罰就不再謗瀆了。
29718,提摩太前書,54,2,1,我勸你，第一要為眾人懇求、禱告、代求、感謝；
29719,提摩太前書,54,2,2,為君王和一切在位的，也該如此，使我們可以敬虔、端正、平安無事的度日。
29720,提摩太前書,54,2,3,這是好的，在上帝我們救主眼前可蒙悅納。
29721,提摩太前書,54,2,4,他願意眾人得救，明白真理。
29722,提摩太前書,54,2,5,因為只有一上帝，在上帝和人中間，只有一中保，乃是降世為人的基督耶穌；
29723,提摩太前書,54,2,6,他捨自己作眾人的贖價，到了時候，這事必證明出來。
29724,提摩太前書,54,2,7,我為此奉派，作傳道的，作使徒，（我說的是基督裏的真話，並不是謊言；）作外邦人的師傅，教導他們相信，學習真道。
29725,提摩太前書,54,2,8,我願男人無忿怒，無疑惑，舉起聖潔的手，隨處禱告。
29726,提摩太前書,54,2,9,又願女人廉恥、自守，以正派衣裳為妝飾，不以編髮、黃金、珍珠，和貴價的衣裳為妝飾；
29727,提摩太前書,54,2,10,只要有善行，（這才與自稱是敬上帝的女人相宜。）
29728,提摩太前書,54,2,11,女人要沈靜學道，一味的順服。
29729,提摩太前書,54,2,12,我不許女人作教導，也不許她轄管男人，只要沈靜。
29730,提摩太前書,54,2,13,因為先造的是亞當，後造的是夏娃；
29731,提摩太前書,54,2,14,且不是亞當被迷惑，乃是女人被迷惑，陷在罪裏。
29732,提摩太前書,54,2,15,然而，女人若常存信心、愛心，又聖潔自守，就必在生產上得救。
29733,提摩太前書,54,3,1,「人若想要得監督的職分，就是羨慕善工。」這話是可信的。
29734,提摩太前書,54,3,2,作監督的，必須無可指摘，只作一個婦人的丈夫，有節制，自守，端正，樂意款待人，善於教導；
29735,提摩太前書,54,3,3,不好喝酒，不打人，不貪不義之財，只要溫和，不爭競，不貪婪；
29736,提摩太前書,54,3,4,好好管理自己的家，使兒女凡事端莊順服，
29737,提摩太前書,54,3,5,（人若不知道管理自己的家，他焉能照管上帝的教會呢？）
29738,提摩太前書,54,3,6,初入教的不可作監督，恐怕他自高自大，就落在魔鬼所受的刑罰裏。
29739,提摩太前書,54,3,7,監督也必須在教外有好名聲，恐怕被人毀謗，落在魔鬼的網羅裏。
29740,提摩太前書,54,3,8,作執事的，也是如此：必須端莊，不一口兩舌，不好喝酒，不貪不義之財；
29741,提摩太前書,54,3,9,要存純潔的良心，固守真道的奧秘。
29742,提摩太前書,54,3,10,這等人也要先受試驗，若沒有可指摘之處，然後叫他們作執事。
29743,提摩太前書,54,3,11,他們的妻子也是如此，必須端莊，不說讒言，有節制，凡事忠心。
29744,提摩太前書,54,3,12,執事只要作一個婦人的丈夫，好好管理兒女和自己的家。
29745,提摩太前書,54,3,13,因為善作執事的，自己就得到美好的地步，並且在基督耶穌裏的真道上大有膽量。
29746,提摩太前書,54,3,14,我指望快到你那裏去，所以先將這些事寫給你。
29747,提摩太前書,54,3,15,倘若我耽延日久，你也可以知道在上帝的家中當怎樣行。這家就是永生上帝的教會，真理的柱石和根基。
29748,提摩太前書,54,3,16,大哉，敬虔的奧秘，無人不以為然；就是上帝在肉身顯現，被靈裏稱義，被天使看見，被傳於外邦，被世人信服，被提進榮耀裏。
29749,提摩太前書,54,4,1,靈現在明說，在後來的時候，必有人離棄真道，聽從那引誘人的邪靈和鬼魔的道理。
29750,提摩太前書,54,4,2,這是因為說謊之人的假冒；這等人的良心如同被熱鐵烙慣了一般。
29751,提摩太前書,54,4,3,他們禁止嫁娶，又禁戒吃肉，就是上帝所創造、叫那信而明白真理的人感謝著領受的。
29752,提摩太前書,54,4,4,凡上帝所造的物都是好的，若感謝著領受，就沒有一樣不可受的；
29753,提摩太前書,54,4,5,都因上帝的道和人的祈求成為聖潔了。
29754,提摩太前書,54,4,6,你若將這些事提醒弟兄們，便是耶穌基督的好執事，在真道的話語和你向來所服從的善道上得了養育。
29755,提摩太前書,54,4,7,只是不可聽從那世俗的言語和老婦荒渺的話，在敬虔上操練自己。
29756,提摩太前書,54,4,8,「操練身體，益處還少；唯獨敬虔，凡事都有益處，因有今生和來生的應許。」
29757,提摩太前書,54,4,9,這話是可信的，是十分可佩服的。
29758,提摩太前書,54,4,10,我們勞苦受辱，正是為此，因我們的指望在乎永生的上帝；他是眾人的救主，更是信徒的救主。
29759,提摩太前書,54,4,11,這些事，你要吩咐人，也要教導人。
29760,提摩太前書,54,4,12,不可叫人小看你年輕，總要在言語、行為、愛心、靈性、信心、清潔上，都作信徒的榜樣。
29761,提摩太前書,54,4,13,你要以宣讀、勸勉、傳道為念，直等到我來。
29762,提摩太前書,54,4,14,你不要輕忽所得的恩賜，就是從前藉著預言、在眾長老按手的時候賜給你的。
29763,提摩太前書,54,4,15,這些事你要默想，並要在此專心，使眾人看出你的長進來。
29764,提摩太前書,54,4,16,你要謹慎自己和自己的道理，要在這些事上恆心；因為這樣行，又能救自己，又能救聽你的人。
29765,提摩太前書,54,5,1,不可嚴責老年人，只要勸他如同父親；勸少年人如同弟兄；
29766,提摩太前書,54,5,2,勸老年婦女如同母親；勸少年婦女如同姊妹；總要清清潔潔的。
29767,提摩太前書,54,5,3,要尊敬那真為寡婦的。
29768,提摩太前書,54,5,4,若寡婦有兒女，或有孫子孫女，便叫他們先在自己家中學著行孝，報答親恩，因為這在上帝面前是善的，是可悅納的。
29769,提摩太前書,54,5,5,那獨居無靠、真為寡婦的，是仰賴上帝，晝夜不住的祈求禱告。
29770,提摩太前書,54,5,6,但那活在宴樂中的寡婦正活著的時候也是死的。
29771,提摩太前書,54,5,7,這些事你要囑咐她們，叫她們無可指摘。
29772,提摩太前書,54,5,8,人若不看顧親屬，就是背了真道，比不信的人還不好，不看顧自己家裏的人，更是如此。
29773,提摩太前書,54,5,9,寡婦記在冊子上，必須年紀到六十歲，從來只作一個丈夫的妻子，
29774,提摩太前書,54,5,10,又有行善的名聲，就如養育兒女，接待遠人，洗聖徒的腳，救濟遭難的人，竭力行各樣善行。
29775,提摩太前書,54,5,11,至於年輕的寡婦，就可以辭她；因為她們的情慾發動，違背基督的時候就想要嫁人。
29776,提摩太前書,54,5,12,她們被咒詛，是因丟棄了起初所存的信。
29777,提摩太前書,54,5,13,並且她們又習慣懶惰，挨家閒遊；不但是懶惰，又說長道短，好管閒事，說些不當說的話。
29778,提摩太前書,54,5,14,所以我願意年輕的婦女嫁人，生養兒女，持家有道，不給敵人辱罵的把柄。
29779,提摩太前書,54,5,15,因為已經有轉去隨從撒但的。
29780,提摩太前書,54,5,16,信主的男人或婦女，若家中有寡婦，他們就當救濟她們，不可累著教會，好使教會能救濟那真無倚靠的寡婦。
29781,提摩太前書,54,5,17,那善於管理教會的長老，當以為配受雙倍的敬奉；那勞苦傳道教導人的，更當如此。
29782,提摩太前書,54,5,18,因為聖經上說：「牛在場上踹穀的時候，你不可籠住牠的嘴。」又說：「工人得工價是應當的。」
29783,提摩太前書,54,5,19,控告長老的呈子，非有兩三個見證就不要收。
29784,提摩太前書,54,5,20,犯罪的人，當在眾人面前責備他，叫其餘的人也可以懼怕。
29785,提摩太前書,54,5,21,我在上帝和主耶穌基督並蒙揀選的天使面前囑咐你，要遵守這些話，不可存成見，行事也不可有偏心。
29786,提摩太前書,54,5,22,給人行按手的禮，不可急促；不要在別人的罪上有分，要保守自己純潔。
29787,提摩太前書,54,5,23,因你胃口不清，屢次患病，再不要照常喝水，可以稍微用點酒。
29788,提摩太前書,54,5,24,有些人的罪是明顯的，如同先到審判案前；有些人的罪是隨後跟了去的。
29789,提摩太前書,54,5,25,這樣，善行也有明顯的，那不明顯的也不能隱藏。
29790,提摩太前書,54,6,1,凡在軛下作僕人的，當以自己主人配受十分的恭敬，免得上帝的名和道理，被人褻瀆。
29791,提摩太前書,54,6,2,僕人有信道的主人，不可因為與他是弟兄就輕看他；更要加意服事他；因為得服事之益處的，是信道蒙愛的。你要以此教訓人，勸勉人。
29792,提摩太前書,54,6,3,若有人傳異教，不服從我們主耶穌基督純正的話與那合乎敬虔的道理，
29793,提摩太前書,54,6,4,他是自高自大，一無所知，專好問難，爭辯言詞，從此就生出嫉妒、紛爭、毀謗、妄疑，
29794,提摩太前書,54,6,5,並那壞了心術，失喪真理之人的爭競。他們以為得利就是敬虔，這等人你要遠離。
29795,提摩太前書,54,6,6,然而，敬虔加上知足的心便是大利了；
29796,提摩太前書,54,6,7,因為我們沒有帶甚麼到世上來，也必不能帶甚麼去。
29797,提摩太前書,54,6,8,只要有衣有食，就當知足。
29798,提摩太前書,54,6,9,但那些想要發財的人，就陷在迷惑、落在網羅和許多無知有害的私慾裏，叫人沈在滅亡和沈淪中。
29799,提摩太前書,54,6,10,貪財是萬惡之根。有人貪戀錢財，就被引誘離了真道，用許多愁苦把自己刺透了。
29800,提摩太前書,54,6,11,但你這屬上帝的人啊，要逃避這些事，追求公義、敬虔、信心、愛心、忍耐、溫柔。
29801,提摩太前書,54,6,12,你要為真道打那美好的仗，持定永生。你為此被召，也在許多見證人面前，已經作了那美好的見證。
29802,提摩太前書,54,6,13,我在叫萬物生活的上帝眼前，並在向本丟彼拉多作過那美好見證的基督耶穌面前囑咐你：
29803,提摩太前書,54,6,14,要守這命令，毫不玷污，無可指責，直到我們的主耶穌基督顯現。
29804,提摩太前書,54,6,15,到了日期，那可稱頌、獨有權能的眾王之王、眾主之主必顯現出來，
29805,提摩太前書,54,6,16,就是那獨一不死、住在人不能靠近的光裏，是人未曾看見、也是不能看見的。但願尊貴和永遠的權能都歸給他。阿們。
29806,提摩太前書,54,6,17,你要囑咐那些今世富足的人，不要自高，也不要倚靠無定的錢財；只要倚靠那厚賜百物給我們享受的永生上帝。
29807,提摩太前書,54,6,18,又要囑咐他們行善，在好事上富足，甘心施捨，樂意供給人，
29808,提摩太前書,54,6,19,為自己積成美好的根基，預備將來，叫他們持定那永遠的生命。
29809,提摩太前書,54,6,20,提摩太啊，你要保守所託付你的，躲避世俗的虛談，和那敵真道似是而非的科學。
29810,提摩太前書,54,6,21,已經有人自稱有這學問，就偏離了真道，願恩典常與你同在。阿們。
29811,提摩太後書,55,1,1,"奉上帝旨意，照著在基督耶穌裏生命的應許，作耶穌基督使徒的保羅，"
29812,提摩太後書,55,1,2,寫信給我親愛的兒子提摩太。願恩典、憐憫、平安從父上帝和我們主基督耶穌歸與你！
29813,提摩太後書,55,1,3,我感謝上帝，就是我接續祖先用純潔的良心所事奉的上帝。晝夜祈禱的時候，不住的想念你！
29814,提摩太後書,55,1,4,記念你的眼淚，晝夜切切的想要見你，好叫我滿心快樂。
29815,提摩太後書,55,1,5,想到你心裏無偽之信，這信是先在你外祖母羅以和你母親友妮基心裏的，我深信也在你的心裏。
29816,提摩太後書,55,1,6,為此我提醒你，使你將上帝藉我按手所給你的恩賜再如火挑旺起來。
29817,提摩太後書,55,1,7,因為上帝賜給我們，不是膽怯的靈，乃是剛強、仁愛、靈明的心思。
29818,提摩太後書,55,1,8,你不要以給我們的主作見證為恥，也不要以我這為主被囚的為恥；總要按上帝的能力，與我為福音同受苦難。
29819,提摩太後書,55,1,9,上帝救了我們，以聖召召我們，不是按我們的行為，乃是按他的旨意和恩典；這恩典是創世之先，在基督耶穌裏賜給我們的，
29820,提摩太後書,55,1,10,但如今藉著我們救主耶穌基督的顯現才表明出來了。他已經把死廢去，藉著福音，將生命和不朽彰顯出來。
29821,提摩太後書,55,1,11,我為這福音奉派作外邦人傳道的、作使徒、作師傅。
29822,提摩太後書,55,1,12,為這緣故，我也受這些苦難。然而我不以為恥；因為知道我所信的是誰，也深信他能保全我所交付他的，直到那日。
29823,提摩太後書,55,1,13,你從我聽的那純正話語的模範，要用在基督耶穌裏的信心和愛心，常常守著。
29824,提摩太後書,55,1,14,從前所交託你的善道，你要靠著那住在我們裏面的聖靈牢牢的守著。
29825,提摩太後書,55,1,15,凡在亞細亞的人都離棄我，這是你知道的，其中有腓吉路和黑摩其尼。
29826,提摩太後書,55,1,16,願主憐憫阿尼色弗一家的人；因他屢次使我暢快，不以我的鎖鏈為恥，
29827,提摩太後書,55,1,17,反倒在羅馬的時候，殷勤的找我，並且找著了。
29828,提摩太後書,55,1,18,願主使他在那日得主的憐憫。他在以弗所怎樣多多的服事我，是你明明知道的。
29829,提摩太後書,55,2,1,我兒啊，你要在基督耶穌的恩典上剛強起來。
29830,提摩太後書,55,2,2,你在許多見證人面前聽見我所教訓的，也要交託那忠心能教導別人的人。
29831,提摩太後書,55,2,3,為此，你要忍受苦難，好像耶穌基督的精兵。
29832,提摩太後書,55,2,4,凡在軍中當兵的，不將世務纏身，好叫那招他當兵的人喜悅。
29833,提摩太後書,55,2,5,人若在場上比武，非按規矩，仍不能得冠冕。
29834,提摩太後書,55,2,6,勞力的農夫，必須先得糧食。
29835,提摩太後書,55,2,7,我所說的話你要思想，這樣凡事主就給你聰明。
29836,提摩太後書,55,2,8,你要記念耶穌基督乃是大衛的後裔，他從死裏復活，正合乎我所傳的福音；
29837,提摩太後書,55,2,9,我為這福音像行惡的人一樣受苦難，甚至被捆綁。然而上帝的道卻不被捆綁。
29838,提摩太後書,55,2,10,所以我為選民凡事忍耐，叫他們也可以得著那在基督耶穌裏的救恩和永遠的榮耀。
29839,提摩太後書,55,2,11,這話是可信的，說：「我們若與基督同死去，也必與他同活；
29840,提摩太後書,55,2,12,我們若能受苦，也必和他一同作王；我們若不認他，他也必不認我們；
29841,提摩太後書,55,2,13,我們縱然不信，他仍是可信的，因為他不能背乎自己。」
29842,提摩太後書,55,2,14,你要使眾人回想這些事，在主面前囑咐他們，不可為言語爭辯；這是沒有益處的，只能敗壞聽見的人。
29843,提摩太後書,55,2,15,你當竭力，在上帝面前得蒙喜悅，作無愧的工人，按著正意分解真理的道。
29844,提摩太後書,55,2,16,但要遠避世俗的虛談，因為這等人必進到更不敬虔的地步。
29845,提摩太後書,55,2,17,他們的話如同毒瘡，越爛越大；其中有許米乃和腓理徒，
29846,提摩太後書,55,2,18,他們偏離了真道，說復活的事已過，就敗壞好些人的信心。
29847,提摩太後書,55,2,19,然而，上帝所立的根基堅立住了；上面有這印記說：「主認識誰是他的人。」又說：「凡稱呼基督之名的人總要離開不義。」
29848,提摩太後書,55,2,20,但是，在大戶人家，不但有金器銀器，也有木器瓦器；有作為貴重的，有作為卑賤的。
29849,提摩太後書,55,2,21,故此，人若自潔，脫離卑賤的事，就必作貴重的器皿，成為聖潔，合乎主用，預備行各樣的善行。
29850,提摩太後書,55,2,22,又要逃避少年的私慾；倒要同那心中純淨禱告主的人追求公義、信心、仁愛、平安。
29851,提摩太後書,55,2,23,唯有那愚拙無學問的辯論，總要遠避，知道這等事是起爭競的。
29852,提摩太後書,55,2,24,然而主的僕人斷不可爭競；只要溫溫和和的待眾人，善於教導，存心忍耐，
29853,提摩太後書,55,2,25,用溫柔勸戒那抵擋的人；或者上帝給他們懊悔去明白真理。
29854,提摩太後書,55,2,26,叫他們這已經被魔鬼任意擄去的，可以醒悟，脫離他的網羅。
29855,提摩太後書,55,3,1,你也該知道，在末後的日子必有危險的時候來到。
29856,提摩太後書,55,3,2,因為那時人要專愛自己、貪愛錢財、自誇、狂傲、謗讟、違背父母、忘恩負義、心不聖潔、
29857,提摩太後書,55,3,3,無親情、不解怨、好說讒言、不能自約、性情兇暴、輕蔑良善、
29858,提摩太後書,55,3,4,賣主賣友、任意妄為、自高自大、愛宴樂過於愛上帝；
29859,提摩太後書,55,3,5,有敬虔的外貌，卻否定敬虔的大能。這等人你要躲開。
29860,提摩太後書,55,3,6,那偷進人家、牢籠無知婦女的，正是這等人。這些婦女擔負罪惡，被各樣的私慾引誘，
29861,提摩太後書,55,3,7,常常學習，終久不能明白真理。
29862,提摩太後書,55,3,8,從前雅尼和佯庇怎樣敵擋摩西，這等人也怎樣敵擋真理。他們的心思壞了，在真道上是可廢棄的。
29863,提摩太後書,55,3,9,然而他們不能再這樣敵擋；因為他們的愚昧必在眾人面前顯露出來，像那二人一樣。
29864,提摩太後書,55,3,10,但你已經服從了我的道理、品行、志向、信心、寬容、愛心、忍耐，
29865,提摩太後書,55,3,11,以及我在安提阿、以哥念、路司得所遭遇的逼迫，苦難。我所忍受是何等的逼迫；但從這一切苦難中，主都把我救出來了。
29866,提摩太後書,55,3,12,不但如此，凡立志在基督耶穌裏敬虔度日的也都要受逼迫。
29867,提摩太後書,55,3,13,只是作惡的和迷惑人的，必越久越惡，他欺哄人，也被人欺哄。
29868,提摩太後書,55,3,14,但你所學習的，所確信的，要存在心裏；因為你知道是跟誰學的，
29869,提摩太後書,55,3,15,並且知道你是從小明白聖經，這聖經能使你在基督耶穌裏，有得救的智慧。
29870,提摩太後書,55,3,16,聖經都是上帝所啟示的，於道理、督責、使人歸正、教導人學義都是有益的，
29871,提摩太後書,55,3,17,叫屬上帝的人得以完全，預備行各樣的善行。
29872,提摩太後書,55,4,1,因此，我在上帝面前，並在主耶穌基督─就是到他囯度顯現的時候，那審判活人死人的面前囑咐你：
29873,提摩太後書,55,4,2,務要傳道；無論得時不得時，總要切切預備；用百般的忍耐，各樣的教訓，責備人、警戒人、勸勉人。
29874,提摩太後書,55,4,3,因為時候要到，人必厭煩純正的道理，耳朵發癢，就隨從自己的情慾，增添好些師傅，
29875,提摩太後書,55,4,4,並且掩耳不聽真理，偏向荒渺的言語。
29876,提摩太後書,55,4,5,你卻要凡事謹慎，忍受苦難，作傳道的工夫，盡你的職分。
29877,提摩太後書,55,4,6,我現在預備好被澆奠，我離世的時候近了。
29878,提摩太後書,55,4,7,那美好的仗我已經打過了，當跑的路我已經跑盡了，所信的道我已經守住了。
29879,提摩太後書,55,4,8,從此以後，有公義的冠冕為我存留，就是按著公義審判的主到了那日要賜給我的；不但賜給我，也賜給凡愛慕他顯現的人。
29880,提摩太後書,55,4,9,你要趕緊的到我這裏來。
29881,提摩太後書,55,4,10,因為底馬貪愛現今的世界，就離棄了我離開，往帖撒羅尼迦去了，革勒士往加拉太去，提多往撻馬太去，
29882,提摩太後書,55,4,11,獨有路加在我這裏。你來的時候，要把馬可帶來，因為他在傳道的事上於我有益處。
29883,提摩太後書,55,4,12,我已經打發推基古往以弗所去。
29884,提摩太後書,55,4,13,我在特羅亞留於加布的那件外衣，你來的時候可以帶來，那些書也要帶來，更要緊的是那些皮卷。
29885,提摩太後書,55,4,14,銅匠亞歷山大多多的害我；主必照他所行的報應他。
29886,提摩太後書,55,4,15,你也要防備他，因為他極力敵擋了我們的話。
29887,提摩太後書,55,4,16,我初次申訴，沒有人前來幫助，竟都離棄我；但願上帝使這罪不歸與他們。
29888,提摩太後書,55,4,17,唯有主站在我旁邊，加給我力量，使福音被我盡都傳明，叫外邦人都聽見；我也從獅子口裏被救出來。
29889,提摩太後書,55,4,18,主必救我脫離諸般的兇惡，也必保守我進他的天囯。願榮耀歸給他，直到永永遠遠。阿們。
29890,提摩太後書,55,4,19,問百基拉、亞居拉，和阿尼色弗一家的人安。
29891,提摩太後書,55,4,20,以拉都在哥林多住下了。特羅非摩病了，我就留他在米利都。
29892,提摩太後書,55,4,21,你要趕緊在冬天以前到我這裏來。有友布羅、布田、利奴、革老底亞，和眾弟兄都問你安。
29893,提摩太後書,55,4,22,願主耶穌基督與你的靈同在。願恩典常與你們同在。阿們。
29894,提多書,56,1,1,"上帝的僕人，耶穌基督的使徒保羅，憑著上帝選民的信心與敬虔真理的知識，"
29895,提多書,56,1,2,盼望那不說謊的上帝在創世之先所應許的永生，
29896,提多書,56,1,3,到了日期，藉著傳揚的工夫把他的道顯明了；這傳揚的責任是按著上帝我們救主的命令交託了我。
29897,提多書,56,1,4,現在寫信給提多，就是照著我們共信之道作我真兒子的。願恩典、憐憫、平安從父上帝和主耶穌基督我們的救主歸與你！
29898,提多書,56,1,5,我從前留你在克里特，是要你將那沒有辦完的事都辦整齊了，又照我所派定你的，在各城設立長老：
29899,提多書,56,1,6,若有無可指摘的人，只作一個婦人的丈夫，兒女也信道，沒有人告他們是放縱或是不守規矩的，就可以設立。
29900,提多書,56,1,7,監督既是上帝的管家，必須無可指摘，不任性，不暴躁，不好喝酒，不打人，不貪無義之財；
29901,提多書,56,1,8,樂意款待人，喜愛善人，莊重，公平，聖潔，自持；
29902,提多書,56,1,9,堅守所教真實的道理，就能將純正的道理勸化人，又能把爭辯的人駁倒了。
29903,提多書,56,1,10,因為有許多人不守規矩，說虛空話欺哄人；那奉割禮的更是這樣。
29904,提多書,56,1,11,這些人的口必須堵住。他們因貪不義之財，將不該教導的教導人，敗壞人的全家。
29905,提多書,56,1,12,有克里特人中的一個本地先知說：「克里特人常說謊話，乃是惡獸，身懶肚飽。」
29906,提多書,56,1,13,這個見證是真的。所以，你要嚴嚴的責備他們，使他們在真道上純全無疵，
29907,提多書,56,1,14,不聽猶太人荒渺的言語和轉離真理之人的誡命。
29908,提多書,56,1,15,在潔淨的人，凡物都潔淨；在污穢不信的人，甚麼都不潔淨，連心思和良心也都污穢了。
29909,提多書,56,1,16,他們宣稱是認識上帝，行事為人卻不承認他；本是可憎惡的，是叛逆的，在各樣善行上是可廢棄的。
29910,提多書,56,2,1,但你所講的總要合乎那純正的道理。
29911,提多書,56,2,2,勸老年人要有節制、端莊、自守，在信心、愛心、忍耐上都要純全無疵。
29912,提多書,56,2,3,又勸老年婦人，行為要合乎聖善，不誣賴人，不好喝酒，用善道教訓人，
29913,提多書,56,2,4,好指教少年婦人節制，愛丈夫，愛兒女，
29914,提多書,56,2,5,謹守，貞潔，料理家務，待人有恩，順服自己的丈夫，免得上帝的道理被褻瀆。
29915,提多書,56,2,6,又勸少年人要謹守。
29916,提多書,56,2,7,你自己凡事要顯出善行的榜樣；在道理上要正直、端莊、真誠。
29917,提多書,56,2,8,言語純全，無可指責，叫那反對的人，既無處可說你們的不是，便自覺羞愧。
29918,提多書,56,2,9,勸僕人要順服自己的主人，凡事討他的喜歡，不可頂撞他，
29919,提多書,56,2,10,不可私拿東西；要顯為忠誠，以致凡事尊榮我們救主上帝的道。
29920,提多書,56,2,11,因為上帝救眾人的恩典已經顯明予眾人，
29921,提多書,56,2,12,教訓我們除去不敬虔的心和世俗的情慾，在今世自守、公義、敬虔度日，
29922,提多書,56,2,13,等候那有福的盼望，並等候至大的上帝和我們救主耶穌基督的榮耀顯現。
29923,提多書,56,2,14,他為我們捨了自己，要贖我們脫離一切罪惡，又潔淨我們，特作自己的子民，熱心為善。
29924,提多書,56,2,15,這些事你要講明，勸戒人，用各等權柄責備人；不可叫人輕看你。
29925,提多書,56,3,1,你要提醒眾人，叫他們順服執政的、掌權的，遵官長的命，預備行各樣的善行。
29926,提多書,56,3,2,不要毀謗，不要爭競，總要和平，向眾人大顯溫柔。
29927,提多書,56,3,3,我們從前也是無知、叛逆、受迷惑、服事各樣私慾，和宴樂，活在惡毒嫉妒之中，是可恨的，又是彼此相恨。
29928,提多書,56,3,4,但到了上帝─我們救主的恩慈和愛向人顯明的時候，
29929,提多書,56,3,5,他便救了我們；並不是因我們自己所行的義，乃是照他的憐憫，藉著重生的洗和聖靈的更新。
29930,提多書,56,3,6,聖靈就是上帝藉著耶穌基督我們救主厚厚澆灌在我們身上的，
29931,提多書,56,3,7,好叫我們因他的恩得稱為義，可以憑著永生的盼望成為後嗣。
29932,提多書,56,3,8,這話是可信的。我也願你把這些事不斷地講明，使那些已信上帝的人留心行善。這都是美事，並且與人有益。
29933,提多書,56,3,9,要遠避無知的辯論和家譜的空談，以及紛爭，並因律法而起的爭競，因為這都是虛妄無益的。
29934,提多書,56,3,10,異端者，警戒過一兩次，就要棄絕他。
29935,提多書,56,3,11,因為知道這等人已經背道，犯了罪，自定己罪。
29936,提多書,56,3,12,我打發亞提馬或是推基古到你那裏去的時候，你要趕緊往尼哥坡里去見我，因為我已經定意在那裏過冬。
29937,提多書,56,3,13,你要趕緊給律師西納和亞波羅送行，叫他們沒有缺乏。
29938,提多書,56,3,14,並且我們的人要學習行善，預備所需用的，免得不結果子。
29939,提多書,56,3,15,同我在一處的人都問你安，請代問那些因有信心愛我們的人安，願恩典常與你們眾人同在。阿們。
29940,腓利門書,57,1,1,"為耶穌基督被囚的保羅，同我們的兄弟提摩太寫信給我們所親愛的同工腓利門，"
29941,腓利門書,57,1,2,和我們所親愛的亞腓亞並與我們同當兵的亞基布，以及在你家的教會；
29942,腓利門書,57,1,3,願恩典、平安從上帝我們的父並主耶穌基督歸與你們。
29943,腓利門書,57,1,4,我禱告的時候常提到你，為你感謝我的上帝，
